!IPSummaryDump 1.3
!creator "ipsumdump -tL -r tcp1_enp132s0f0np0-1.pcap"
!host inetlab-04
!runtime 1542919806.930580605 (Thu Nov 22 21:50:06 2018)
!data timestamp payload_len
1542724498.538675 5792
1542724498.539884 11584
1542724498.539965 0
1542724498.541202 0
1542724498.542306 5792
1542724498.543518 5792
1542724498.543550 0
1542724498.544726 17376
1542724498.544812 0
1542724498.546044 0
1542724498.548388 41992
1542724498.549727 0
1542724498.557147 11584
1542724498.558439 0
1542724498.559564 5792
1542724498.560775 5792
1542724498.560858 0
1542724498.561986 5792
1542724498.562065 0
1542724498.563198 13032
1542724498.563276 0
1542724498.564497 0
1542724498.565930 11584
1542724498.567173 0
1542724498.568345 28960
1542724498.569647 0
1542724498.574403 30408
1542724498.575748 0
1542724498.580761 34752
1542724498.582148 0
1542724498.588031 17376
1542724498.589368 0
1542724498.591662 7240
1542724498.592947 0
1542724498.593176 17376
1542724498.594501 0
1542724498.596812 11584
1542724498.598104 0
1542724498.599230 47784
1542724498.599376 0
1542724498.609227 11584
1542724498.610566 0
1542724498.611683 41992
1542724498.613028 0
1542724498.620429 5792
1542724498.621677 5792
1542724498.621678 0
1542724498.622849 5792
1542724498.622953 0
1542724498.624061 11584
1542724498.624142 0
1542724498.625373 0
1542724498.626484 34752
1542724498.627805 0
1542724498.633754 7240
1542724498.635040 0
1542724498.635264 5792
1542724498.636476 17376
1542724498.636554 0
1542724498.637840 0
1542724498.640113 47784
1542724498.640269 0
1542724498.650141 5792
1542724498.651312 5792
1542724498.651428 0
1542724498.652524 11584
1542724498.652600 0
1542724498.653789 0
1542724498.654946 5792
1542724498.656156 17376
1542724498.656234 0
1542724498.657469 0
1542724498.659791 30408
1542724498.661173 0
1542724498.666151 17376
1542724498.667462 0
1542724498.669784 5792
1542724498.670994 5792
1542724498.671071 0
1542724498.672205 5792
1542724498.672280 0
1542724498.673417 18824
1542724498.673490 0
1542724498.674776 0
1542724498.677393 28960
1542724498.678784 0
1542724498.683412 36200
1542724498.684793 0
1542724498.690984 5792
1542724498.692190 5792
1542724498.692266 0
1542724498.693403 5792
1542724498.693479 0
1542724498.694612 23168
1542724498.694688 0
1542724498.695906 0
1542724498.699458 18824
1542724498.700792 0
1542724498.703396 47784
1542724498.703571 0
1542724498.713426 4344
1542724498.714294 5792
1542724498.714358 0
1542724498.715505 7240
1542724498.715577 0
1542724498.716812 0
1542724498.717019 11584
1542724498.718331 0
1542724498.719442 17376
1542724498.720788 0
1542724498.723107 11584
1542724498.724401 0
1542724498.725498 24616
1542724498.726825 0
1542724498.730649 28960
1542724498.732035 0
1542724498.736706 17376
1542724498.738055 0
1542724498.740376 11584
1542724498.741684 0
1542724498.742758 36200
1542724498.744073 0
1542724498.750330 41992
1542724498.751739 0
1542724498.759110 47784
1542724498.759286 0
1542724498.769103 4344
1542724498.770010 13032
1542724498.770072 0
1542724498.771274 0
1542724498.772734 11584
1542724498.774021 0
1542724498.775157 11584
1542724498.776442 0
1542724498.777580 11584
1542724498.778908 0
1542724498.780042 47784
1542724498.780200 0
1542724498.789998 5792
1542724498.791207 47784
1542724498.791301 0
1542724498.791348 0
1542724498.801201 5792
1542724498.802409 5792
1542724498.802479 0
1542724498.803621 5792
1542724498.803637 0
1542724498.804832 5792
1542724498.804871 0
1542724498.806043 11584
1542724498.806109 0
1542724498.807369 0
1542724498.808466 5792
1542724498.809676 7240
1542724498.809742 0
1542724498.809780 0
1542724498.811190 23168
1542724498.812567 0
1542724498.816075 28960
1542724498.817448 0
1542724498.822093 5792
1542724498.823303 24616
1542724498.823390 0
1542724498.824664 0
1542724498.828490 28960
1542724498.829819 0
1542724498.834507 5792
1542724498.835718 13032
1542724498.835804 0
1542724498.837039 0
1542724498.838442 28960
1542724498.839806 0
1542724498.844500 36200
1542724498.845839 0
1542724498.852108 23168
1542724498.853451 0
1542724498.856915 11584
1542724498.858217 0
1542724498.859337 41992
1542724498.860718 0
1542724498.868118 28960
1542724498.869469 0
1542724498.874176 5792
1542724498.875384 30408
1542724498.875474 0
1542724498.876766 0
1542724498.881783 5792
1542724498.882953 17376
1542724498.883069 0
1542724498.884335 0
1542724498.886591 11584
1542724498.887936 0
1542724498.889012 18824
1542724498.890379 0
1542724498.892949 46336
1542724498.894294 0
1542724498.902639 47784
1542724498.902825 0
1542724498.912668 5792
1542724498.913841 5792
1542724498.913948 0
1542724498.915051 17376
1542724498.915135 0
1542724498.916418 0
1542724498.918686 5792
1542724498.919896 36200
1542724498.919979 0
1542724498.921274 0
1542724498.927467 17376
1542724498.928810 0
1542724498.931139 5792
1542724498.932310 13032
1542724498.932422 0
1542724498.933628 0
1542724498.935038 5792
1542724498.936247 5792
1542724498.936331 0
1542724498.937458 17376
1542724498.937544 0
1542724498.938757 0
1542724498.941095 47784
1542724498.941238 0
1542724498.951087 11584
1542724498.952380 0
1542724498.953507 5792
1542724498.954717 5792
1542724498.954804 0
1542724498.955930 5792
1542724498.956012 0
1542724498.957142 11584
1542724498.957221 0
1542724498.958455 0
1542724498.959563 13032
1542724498.960890 0
1542724498.962288 28960
1542724498.963604 0
1542724498.968344 36200
1542724498.969742 0
1542724498.975919 34752
1542724498.977280 0
1542724498.983185 17376
1542724498.984524 0
1542724498.986818 7240
1542724498.988105 0
1542724498.988329 17376
1542724498.989695 0
1542724498.992001 11584
1542724498.993300 0
1542724498.994384 47784
1542724498.994547 0
1542724499.004417 5792
1542724499.005588 11584
1542724499.005701 0
1542724499.006952 0
1542724499.008012 41992
1542724499.009397 0
1542724499.016797 5792
1542724499.018003 5792
1542724499.018039 0
1542724499.019214 5792
1542724499.019294 0
1542724499.020425 11584
1542724499.020481 0
1542724499.021742 0
1542724499.022848 36200
1542724499.024195 0
1542724499.030458 11584
1542724499.031756 0
1542724499.032840 5792
1542724499.034051 17376
1542724499.034131 0
1542724499.035362 0
1542724499.037687 47784
1542724499.037856 0
1542724499.047720 5792
1542724499.048889 11584
1542724499.049000 0
1542724499.050202 0
1542724499.051311 11584
1542724499.052600 0
1542724499.053734 5792
1542724499.054944 18824
1542724499.055022 0
1542724499.056257 0
1542724499.058881 28960
1542724499.060164 0
1542724499.064938 17376
1542724499.066250 0
1542724499.068571 7240
1542724499.069857 0
1542724499.070084 5792
1542724499.071295 5792
1542724499.071377 0
1542724499.072506 23168
1542724499.072584 0
1542724499.073870 0
1542724499.077357 30408
1542724499.078736 0
1542724499.083713 34752
1542724499.085080 0
1542724499.090979 5792
1542724499.092189 5792
1542724499.092267 0
1542724499.093401 5792
1542724499.093475 0
1542724499.094611 24616
1542724499.094686 0
1542724499.095919 0
1542724499.099762 23168
1542724499.101070 0
1542724499.104604 30408
1542724499.104731 0
1542724499.110964 17376
1542724499.112320 0
1542724499.114636 5792
1542724499.115807 5792
1542724499.115913 0
1542724499.117019 5792
1542724499.117038 0
1542724499.118229 11584
1542724499.118305 0
1542724499.119596 0
1542724499.120681 18824
1542724499.122048 0
1542724499.124590 11584
1542724499.125875 0
1542724499.127011 28960
1542724499.128358 0
1542724499.133070 30408
1542724499.134449 0
1542724499.139429 17376
1542724499.140762 0
1542724499.143077 11584
1542724499.144369 0
1542724499.145483 36200
1542724499.146763 0
1542724499.153052 46336
1542724499.154401 0
1542724499.162746 47784
1542724499.162931 0
1542724499.172735 5792
1542724499.173946 11584
1542724499.174019 0
1542724499.175261 0
1542724499.176368 13032
1542724499.177697 0
1542724499.179093 11584
1542724499.180403 0
1542724499.181552 17376
1542724499.182813 0
1542724499.185149 47784
1542724499.185283 0
1542724499.195142 47784
1542724499.195291 0
1542724499.205136 5792
1542724499.206382 0
1542724499.206385 5792
1542724499.207557 5792
1542724499.207620 0
1542724499.208806 11584
1542724499.208841 0
1542724499.210117 0
1542724499.211190 5792
1542724499.212400 11584
1542724499.212470 0
1542724499.213717 0
1542724499.214823 11584
1542724499.216125 0
1542724499.217247 24616
1542724499.218526 0
1542724499.222432 28960
1542724499.223815 0
1542724499.228452 5792
1542724499.229660 17376
1542724499.229749 0
1542724499.231009 0
1542724499.233334 13032
1542724499.234637 0
1542724499.236026 28960
1542724499.237356 0
1542724499.242075 5792
1542724499.243287 11584
1542724499.243351 0
1542724499.244621 0
1542724499.245708 30408
1542724499.246982 0
1542724499.252067 40544
1542724499.253456 0
1542724499.260548 24616
1542724499.261891 0
1542724499.265695 11584
1542724499.266996 0
1542724499.268115 41992
1542724499.269519 0
1542724499.276899 28960
1542724499.278250 0
1542724499.282993 5792
1542724499.284164 36200
1542724499.284290 0
1542724499.285493 0
1542724499.291775 5792
1542724499.292945 17376
1542724499.293062 0
1542724499.294317 0
1542724499.296619 11584
1542724499.297923 0
1542724499.299001 18824
1542724499.300266 0
1542724499.302938 47784
1542724499.303100 0
1542724499.312970 4344
1542724499.313838 47784
1542724499.313985 0
1542724499.314028 0
1542724499.323834 5792
1542724499.325043 5792
1542724499.325129 0
1542724499.326253 18824
1542724499.326336 0
1542724499.327572 0
1542724499.330190 5792
1542724499.331400 40544
1542724499.331469 0
1542724499.332725 0
1542724499.339920 18824
1542724499.341266 0
1542724499.343856 5792
1542724499.345027 11584
1542724499.345139 0
1542724499.346348 0
1542724499.347450 5792
1542724499.348660 5792
1542724499.348745 0
1542724499.349872 17376
1542724499.349955 0
1542724499.351175 0
1542724499.353509 47784
1542724499.353647 0
1542724499.363500 5792
1542724499.364708 11584
1542724499.364796 0
1542724499.366026 0
1542724499.367132 5792
1542724499.368344 7240
1542724499.368426 0
1542724499.369660 0
1542724499.369859 5792
1542724499.371068 11584
1542724499.371177 0
1542724499.372394 0
1542724499.373490 11584
1542724499.374788 0
1542724499.375912 28960
1542724499.377214 0
1542724499.381969 41992
1542724499.383367 0
1542724499.390790 36200
1542724499.392113 0
1542724499.398320 17376
1542724499.399617 0
1542724499.401953 5792
1542724499.403165 17376
1542724499.403246 0
1542724499.404481 0
1542724499.406799 11584
1542724499.408091 0
1542724499.409220 7240
1542724499.409289 0
1542724499.410735 46336
1542724499.412127 0
1542724499.420428 5792
1542724499.421637 13032
1542724499.421718 0
1542724499.422882 0
1542724499.424360 40544
1542724499.425750 0
1542724499.432843 5792
1542724499.434051 5792
1542724499.434103 0
1542724499.435261 5792
1542724499.435337 0
1542724499.436476 13032
1542724499.436493 0
1542724499.437720 0
1542724499.439197 40544
1542724499.440560 0
1542724499.447680 11584
1542724499.449011 0
1542724499.450138 7240
1542724499.451431 0
1542724499.451613 17376
1542724499.452928 0
1542724499.455247 47784
1542724499.455408 0
1542724499.465241 5792
1542724499.466451 11584
1542724499.466528 0
1542724499.467765 0
1542724499.468872 17376
1542724499.470185 0
1542724499.472507 5792
1542724499.473717 17376
1542724499.473796 0
1542724499.475034 0
1542724499.477355 30408
1542724499.478731 0
1542724499.483712 17376
1542724499.485001 0
1542724499.487345 5792
1542724499.488554 11584
1542724499.488629 0
1542724499.489798 0
1542724499.490977 5792
1542724499.492187 24616
1542724499.492264 0
1542724499.493568 0
1542724499.497338 28960
1542724499.498717 0
1542724499.503394 36200
1542724499.504676 0
1542724499.510963 5792
1542724499.512172 5792
1542724499.512250 0
1542724499.513384 5792
1542724499.513458 0
1542724499.514595 24616
1542724499.514668 0
1542724499.515924 0
1542724499.519746 28960
1542724499.521139 0
1542724499.525799 28960
1542724499.527160 0
1542724499.531857 18824
1542724499.533211 0
1542724499.535829 5792
1542724499.537004 5792
1542724499.537113 0
1542724499.538214 5792
1542724499.538290 0
1542724499.539424 11584
1542724499.539499 0
1542724499.540705 0
1542724499.541854 23168
1542724499.543124 0
1542724499.546692 13032
1542724499.547935 0
1542724499.549417 28960
1542724499.550800 0
1542724499.555514 30408
1542724499.556857 0
1542724499.561872 17376
1542724499.563245 0
1542724499.565467 11584
1542724499.566751 0
1542724499.567888 41992
1542724499.569219 0
1542724499.576674 46336
1542724499.578030 0
1542724499.586360 47784
1542724499.586536 0
1542724499.596354 11584
1542724499.597659 0
1542724499.598773 11584
1542724499.600055 0
1542724499.601196 13032
1542724499.602566 0
1542724499.603961 11584
1542724499.605250 0
1542724499.606343 17376
1542724499.607722 0
1542724499.609978 47784
1542724499.610136 0
1542724499.620009 47784
1542724499.620162 0
1542724499.629965 5792
1542724499.631175 5792
1542724499.631223 0
1542724499.632385 5792
1542724499.632453 0
1542724499.633597 5792
1542724499.633666 0
1542724499.634807 11584
1542724499.634876 0
1542724499.636110 0
1542724499.637229 5792
1542724499.638440 11584
1542724499.638510 0
1542724499.639742 0
1542724499.640862 13032
1542724499.642137 0
1542724499.643588 28960
1542724499.644965 0
1542724499.649684 30408
1542724499.651023 0
1542724499.656042 5792
1542724499.657215 17376
1542724499.657278 0
1542724499.658596 0
1542724499.660876 11584
1542724499.662167 0
1542724499.663271 30408
1542724499.664597 0
1542724499.669628 5792
1542724499.670840 11584
1542724499.670868 0
1542724499.672142 0
1542724499.673263 34752
1542724499.674638 0
1542724499.680535 41992
1542724499.681884 0
1542724499.689311 23168
1542724499.690659 0
1542724499.694157 13032
1542724499.695454 0
1542724499.696881 46336
1542724499.698222 0
1542724499.706574 18824
1542724499.706697 0
1542724499.710546 11584
1542724499.711849 0
1542724499.712929 5792
1542724499.714140 34752
1542724499.714208 0
1542724499.715511 0
1542724499.721410 5792
1542724499.722618 18824
1542724499.722703 0
1542724499.723986 0
1542724499.726557 11584
1542724499.727857 0
1542724499.728978 23168
1542724499.730359 0
1542724499.733863 47784
1542724499.734076 0
1542724499.743816 47784
1542724499.743959 0
1542724499.753813 5792
1542724499.755018 11584
1542724499.755106 0
1542724499.756338 0
1542724499.757442 5792
1542724499.758651 17376
1542724499.758735 0
1542724499.759969 0
1542724499.762285 5792
1542724499.763497 41992
1542724499.763576 0
1542724499.764777 0
1542724499.772282 23168
1542724499.773625 0
1542724499.777126 5792
1542724499.778334 7240
1542724499.778416 0
1542724499.779651 0
1542724499.779848 5792
1542724499.781058 11584
1542724499.781178 0
1542724499.782356 0
1542724499.783485 17376
1542724499.784825 0
1542724499.787117 11584
1542724499.788413 0
1542724499.789538 36200
1542724499.790926 0
1542724499.797109 5792
1542724499.798318 11584
1542724499.798405 0
1542724499.799683 0
1542724499.800770 5792
1542724499.801951 11584
1542724499.802054 0
1542724499.803265 0
1542724499.804375 5792
1542724499.805585 13032
1542724499.805664 0
1542724499.806948 0
1542724499.808318 11584
1542724499.809547 0
1542724499.810734 28960
1542724499.812051 0
1542724499.816791 41992
1542724499.818187 0
1542724499.825573 41992
1542724499.826941 0
1542724499.834352 11584
1542724499.835648 0
1542724499.836775 5792
1542724499.837985 5792
1542724499.838022 0
1542724499.839235 17376
1542724499.839281 0
1542724499.840531 0
1542724499.842831 11584
1542724499.844124 0
1542724499.845252 7240
1542724499.846542 0
1542724499.846766 46336
1542724499.848109 0
1542724499.856498 11584
1542724499.857793 0
1542724499.858878 13032
1542724499.860239 0
1542724499.861642 40544
1542724499.863033 0
1542724499.870084 5792
1542724499.871293 5792
1542724499.871328 0
1542724499.872507 7240
1542724499.872579 0
1542724499.873817 0
1542724499.874019 11584
1542724499.875335 0
1542724499.876442 46336
1542724499.877791 0
1542724499.886169 7240
1542724499.887467 0
1542724499.887645 11584
1542724499.888894 0
1542724499.890067 17376
1542724499.891383 0
1542724499.893702 47784
1542724499.893861 0
1542724499.903695 5792
1542724499.904904 11584
1542724499.904984 0
1542724499.906218 0
1542724499.907327 23168
1542724499.908670 0
1542724499.912172 5792
1542724499.913383 18824
1542724499.913456 0
1542724499.914742 0
1542724499.917359 28960
1542724499.918696 0
1542724499.923377 17376
1542724499.924665 0
1542724499.927009 5792
1542724499.928220 1448
1542724499.928294 0
1542724499.928523 11584
1542724499.929812 0
1542724499.930983 5792
1542724499.932156 28960
1542724499.932277 0
1542724499.933538 0
1542724499.938213 30408
1542724499.939555 0
1542724499.944574 34752
1542724499.945955 0
1542724499.951840 5792
1542724499.953049 5792
1542724499.953123 0
1542724499.954261 5792
1542724499.954333 0
1542724499.955471 1448
1542724499.955543 0
1542724499.955774 28960
1542724499.957087 0
1542724499.961832 28960
1542724499.963139 0
1542724499.967887 30408
1542724499.969263 0
1542724499.974286 17376
1542724499.975641 0
1542724499.977880 5792
1542724499.979090 5792
1542724499.979162 0
1542724499.980301 5792
1542724499.980349 0
1542724499.981512 13032
1542724499.981584 0
1542724499.982815 0
1542724499.984237 23168
1542724499.985567 0
1542724499.989082 17376
1542724499.990383 0
1542724499.992754 30408
1542724499.994136 0
1542724499.999115 28960
1542724500.000424 0
1542724500.005171 17376
1542724500.006479 0
1542724500.008765 7240
1542724500.008877 0
1542724500.010279 5792
1542724500.011489 46336
1542724500.011562 0
1542724500.012827 0
1542724500.021181 47784
1542724500.021347 0
1542724500.031174 47784
1542724500.031317 0
1542724500.041202 17376
1542724500.042509 0
1542724500.044798 11584
1542724500.046101 0
1542724500.047220 11584
1542724500.048500 0
1542724500.049642 13032
1542724500.051024 0
1542724500.052370 17376
1542724500.053676 0
1542724500.056039 47784
1542724500.056209 0
1542724500.066032 47784
1542724500.066183 0
1542724500.076025 4344
1542724500.076895 7240
1542724500.077009 0
1542724500.078220 0
1542724500.078409 5792
1542724500.079619 5792
1542724500.079712 0
1542724500.080831 5792
1542724500.080901 0
1542724500.082041 11584
1542724500.082133 0
1542724500.083342 0
1542724500.084464 5792
1542724500.085675 11584
1542724500.085695 0
1542724500.086912 0
1542724500.088098 17376
1542724500.089422 0
1542724500.091732 30408
1542724500.093136 0
1542724500.098092 28960
1542724500.099391 0
1542724500.104151 7240
1542724500.105448 0
1542724500.105661 17376
1542724500.106984 0
1542724500.109297 11584
1542724500.110592 0
1542724500.111716 34752
1542724500.113042 0
1542724500.118984 7240
1542724500.120259 0
1542724500.120498 11584
1542724500.121802 0
1542724500.122920 34752
1542724500.124305 0
1542724500.130190 41992
1542724500.131589 0
1542724500.138970 28960
1542724500.140295 0
1542724500.145026 13032
1542724500.146368 0
1542724500.147790 46336
1542724500.149195 0
1542724500.157441 18824
1542724500.158783 0
1542724500.161416 11584
1542724500.162718 0
1542724500.163801 5792
1542724500.165009 40544
1542724500.165095 0
1542724500.166404 0
1542724500.173493 1448
1542724500.173790 23168
1542724500.175137 0
1542724500.178639 11584
1542724500.179933 0
1542724500.181058 23168
1542724500.182386 0
1542724500.185941 47784
1542724500.186116 0
1542724500.195897 5792
1542724500.197107 47784
1542724500.197140 0
1542724500.197253 0
1542724500.207100 5792
1542724500.208309 11584
1542724500.208395 0
1542724500.209626 0
1542724500.210732 5792
1542724500.211943 18824
1542724500.212023 0
1542724500.213246 0
1542724500.215884 5792
1542724500.217092 46336
1542724500.217127 0
1542724500.218432 0
1542724500.226821 18824
1542724500.228076 0
1542724500.230718 5792
1542724500.231928 5792
1542724500.231954 0
1542724500.233139 5792
1542724500.233221 0
1542724500.234350 5792
1542724500.234378 0
1542724500.235561 11584
1542724500.235587 0
1542724500.236926 0
1542724500.237992 18824
1542724500.239328 0
1542724500.241924 11584
1542724500.243216 0
1542724500.244343 40544
1542724500.245730 0
1542724500.252825 5792
1542724500.254034 13032
1542724500.254064 0
1542724500.255391 0
1542724500.256798 5792
1542724500.257968 11584
1542724500.258025 0
1542724500.259284 0
1542724500.260393 5792
1542724500.261602 11584
1542724500.261683 0
1542724500.262914 0
1542724500.264025 11584
1542724500.265267 0
1542724500.266449 30408
1542724500.267761 0
1542724500.272807 47784
1542724500.272984 0
1542724500.282836 40544
1542724500.284162 0
1542724500.291278 11584
1542724500.292567 0
1542724500.293700 5792
1542724500.294910 7240
1542724500.294987 0
1542724500.296154 0
1542724500.296425 17376
1542724500.297697 0
1542724500.300099 11584
1542724500.301395 0
1542724500.302481 11584
1542724500.303770 0
1542724500.304904 24616
1542724500.305053 0
1542724500.310091 23168
1542724500.311410 0
1542724500.314897 11584
1542724500.316186 0
1542724500.317318 11584
1542724500.318652 0
1542724500.319779 47784
1542724500.319946 0
1542724500.329734 5792
1542724500.330944 5792
1542724500.331002 0
1542724500.332154 5792
1542724500.332206 0
1542724500.333367 11584
1542724500.333383 0
1542724500.334675 0
1542724500.335788 47784
1542724500.335941 0
1542724500.345821 5792
1542724500.346992 17376
1542724500.347087 0
1542724500.348299 0
1542724500.350626 13032
1542724500.351887 0
1542724500.353351 47784
1542724500.353505 0
1542724500.363346 5792
1542724500.364554 5792
1542724500.364609 0
1542724500.365768 11584
1542724500.365816 0
1542724500.367053 0
1542724500.368188 23168
1542724500.369523 0
1542724500.373073 5792
1542724500.374243 18824
1542724500.374337 0
1542724500.375555 0
1542724500.378183 34752
1542724500.379516 0
1542724500.385449 11584
1542724500.386708 0
1542724500.387870 5792
1542724500.389080 5792
1542724500.389152 0
1542724500.390293 13032
1542724500.390307 0
1542724500.391622 0
1542724500.393056 5792
1542724500.394228 28960
1542724500.394348 0
1542724500.395535 0
1542724500.400288 36200
1542724500.401672 0
1542724500.407856 34752
1542724500.409148 0
1542724500.415162 5792
1542724500.416333 5792
1542724500.416419 0
1542724500.417544 7240
1542724500.417616 0
1542724500.418820 0
1542724500.419059 28960
1542724500.420321 0
1542724500.425115 34752
1542724500.426496 0
1542724500.432383 30408
1542724500.433692 0
1542724500.438779 17376
1542724500.440113 0
1542724500.442377 5792
1542724500.443585 5792
1542724500.443650 0
1542724500.444796 7240
1542724500.444854 0
1542724500.446073 0
1542724500.446310 11584
1542724500.447594 0
1542724500.448733 23168
1542724500.449994 0
1542724500.453618 23168
1542724500.454975 0
1542724500.458461 30408
1542724500.459852 0
1542724500.464784 28960
1542724500.466133 0
1542724500.470839 18824
1542724500.472145 0
1542724500.474774 5792
1542724500.475985 5792
1542724500.476053 0
1542724500.477196 47784
1542724500.477268 0
1542724500.477353 0
1542724500.487191 5792
1542724500.488400 46336
1542724500.488475 0
1542724500.489730 0
1542724500.498090 47784
1542724500.498281 0
1542724500.508085 5792
1542724500.509293 17376
1542724500.509383 0
1542724500.510662 0
1542724500.512965 13032
1542724500.514315 0
1542724500.515690 11584
1542724500.516997 0
1542724500.518075 11584
1542724500.519323 0
1542724500.520497 17376
1542724500.521868 0
1542724500.524170 47784
1542724500.524347 0
1542724500.534163 5792
1542724500.535333 47784
1542724500.535465 0
1542724500.535500 0
1542724500.545328 5792
1542724500.546537 5792
1542724500.546625 0
1542724500.547749 5792
1542724500.547786 0
1542724500.548960 5792
1542724500.549024 0
1542724500.550172 5792
1542724500.550235 0
1542724500.551382 11584
1542724500.551467 0
1542724500.552701 0
1542724500.553805 7240
1542724500.555101 0
1542724500.555321 11584
1542724500.556640 0
1542724500.557742 17376
1542724500.559013 0
1542724500.561375 36200
1542724500.562729 0
1542724500.568947 28960
1542724500.570246 0
1542724500.575003 5792
1542724500.576213 17376
1542724500.576296 0
1542724500.577539 0
1542724500.579847 13032
1542724500.581141 0
1542724500.582571 40544
1542724500.583868 0
1542724500.591051 5792
1542724500.592261 11584
1542724500.592343 0
1542724500.593577 0
1542724500.594683 36200
1542724500.596032 0
1542724500.602253 23168
1542724500.603522 0
1542724500.607098 23168
1542724500.608395 0
1542724500.611944 28960
1542724500.613289 0
1542724500.617999 11584
1542724500.619286 0
1542724500.620421 47784
1542724500.620567 0
1542724500.630444 23168
1542724500.631770 0
1542724500.635259 11584
1542724500.636567 0
1542724500.637707 7240
1542724500.639007 0
1542724500.639195 40544
1542724500.640530 0
1542724500.647701 24616
1542724500.649026 0
1542724500.652825 11584
1542724500.654090 0
1542724500.655242 28960
1542724500.656586 0
1542724500.661329 47784
1542724500.661503 0
1542724500.671292 47784
1542724500.671433 0
1542724500.681287 5792
1542724500.682494 5792
1542724500.682571 0
1542724500.683706 17376
1542724500.683779 0
1542724500.685039 0
1542724500.687341 5792
1542724500.688551 17376
1542724500.688622 0
1542724500.689891 0
1542724500.692185 7240
1542724500.693418 0
1542724500.693699 46336
1542724500.695058 0
1542724500.703391 18824
1542724500.704690 0
1542724500.707328 5792
1542724500.708535 11584
1542724500.708615 0
1542724500.709888 0
1542724500.710984 5792
1542724500.712169 5792
1542724500.712277 0
1542724500.713382 11584
1542724500.713394 0
1542724500.714681 0
1542724500.715803 17376
1542724500.717152 0
1542724500.719439 13032
1542724500.720691 0
1542724500.722161 40544
1542724500.723495 0
1542724500.730669 5792
1542724500.731850 13032
1542724500.731963 0
1542724500.733090 0
1542724500.734577 11584
1542724500.735885 0
1542724500.737027 11584
1542724500.738348 0
1542724500.739427 5792
1542724500.740632 11584
1542724500.740724 0
1542724500.741933 0
1542724500.743057 11584
1542724500.744354 0
1542724500.745503 30408
1542724500.746760 0
1542724500.751862 47784
1542724500.752014 0
1542724500.761858 5792
1542724500.763041 40544
1542724500.763125 0
1542724500.764355 0
1542724500.771519 11584
1542724500.772818 0
1542724500.773940 7240
1542724500.775262 0
1542724500.775462 5792
1542724500.776667 17376
1542724500.776700 0
1542724500.777930 0
1542724500.780300 11584
1542724500.781585 0
1542724500.782721 11584
1542724500.784003 0
1542724500.785144 30408
1542724500.786495 0
1542724500.791507 23168
1542724500.792784 0
1542724500.796350 11584
1542724500.797673 0
1542724500.798797 11584
1542724500.800113 0
1542724500.801219 47784
1542724500.801389 0
1542724500.811186 11584
1542724500.812487 0
1542724500.813607 5792
1542724500.814818 5792
1542724500.814837 0
1542724500.816031 7240
1542724500.816113 0
1542724500.817352 0
1542724500.817543 47784
1542724500.817675 0
1542724500.827564 4344
1542724500.828444 7240
1542724500.828554 0
1542724500.829762 0
1542724500.829959 17376
1542724500.831290 0
1542724500.833592 11584
1542724500.834893 0
1542724500.836014 47784
1542724500.836173 0
1542724500.846009 5792
1542724500.847220 5792
1542724500.847306 0
1542724500.848429 5792
1542724500.848515 0
1542724500.849639 11584
1542724500.849705 0
1542724500.850965 0
1542724500.852062 24616
1542724500.853342 0
1542724500.857214 5792
1542724500.858421 17376
1542724500.858514 0
1542724500.859742 0
1542724500.862055 41992
1542724500.863427 0
1542724500.870839 11584
1542724500.872161 0
1542724500.873287 5792
1542724500.874469 5792
1542724500.874530 0
1542724500.875681 11584
1542724500.875744 0
1542724500.877025 0
1542724500.878106 5792
1542724500.879314 30408
1542724500.879395 0
1542724500.880630 0
1542724500.885700 11584
1542724500.886999 0
1542724500.888096 28960
1542724500.889415 0
1542724500.894155 36200
1542724500.895504 0
1542724500.901750 5792
1542724500.902933 5792
1542724500.903039 0
1542724500.904144 5792
1542724500.904171 0
1542724500.905355 30408
1542724500.905433 0
1542724500.905466 0
1542724500.911715 15704
1542724500.911833 0
1542724500.915001 47784
1542724500.915172 0
1542724500.925021 7240
1542724500.926308 0
1542724500.926507 17376
1542724500.927792 0
1542724500.930169 5792
1542724500.931351 5792
1542724500.931460 0
1542724500.932562 5792
1542724500.932627 0
1542724500.933774 11584
1542724500.933835 0
1542724500.935091 0
1542724500.936195 24616
1542724500.937542 0
1542724500.941347 28960
1542724500.942618 0
1542724500.947401 30408
1542724500.948754 0
1542724500.953763 28960
1542724500.955083 0
1542724500.959816 17376
1542724500.961134 0
1542724500.963451 11584
1542724500.964742 0
1542724500.965870 47784
1542724500.966050 0
1542724500.975865 5792
1542724500.977074 5792
1542724500.977158 0
1542724500.978285 47784
1542724500.978367 0
1542724500.978406 0
1542724500.988281 47784
1542724500.988426 0
1542724500.998273 5792
1542724500.999481 5792
1542724500.999564 0
1542724501.000693 11584
1542724501.000733 0
1542724501.002054 0
1542724501.003155 5792
1542724501.004326 11584
1542724501.004439 0
1542724501.005638 0
1542724501.006749 13032
1542724501.008073 0
1542724501.009476 11584
1542724501.010818 0
1542724501.011934 17376
1542724501.013237 0
1542724501.015568 47784
1542724501.015740 0
1542724501.025562 5792
1542724501.026733 47784
1542724501.026810 0
1542724501.026856 0
1542724501.036729 5792
1542724501.037937 5792
1542724501.038025 0
1542724501.039148 5792
1542724501.039229 0
1542724501.040360 5792
1542724501.040413 0
1542724501.041570 5792
